"id","format1","format2","format3","format4","format5","format6","format7","format8","format9","format10","format11","format12","format13","format14"
"NG-1978-8-H-1921","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1921-410","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-469","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1884-A-380(R)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-295-B","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-303-F","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-308-B","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2468","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-961","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-3960","tin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-375-C","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1989-257","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-3963-A","tin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1953-30","waterverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-953","karton","fotodrager",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1982-54","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-3986","metaal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-962","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-303-D","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2376-D","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1058","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1894-A-2948","krijt","houtskool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2525-B","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-2","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1942-89","dekverf","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-638-B","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1975-54-H","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-378-B","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4643(V)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-2704","glas","lood","glas-in-lood","grisailleverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-947","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3591(R)","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-3980","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-933","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1846","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-3145-B","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-644","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1887-A-1158","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-381-B","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1392","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2954","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1529-B","hout","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-316-H","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1941-13(R)","inkt","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BI-B-73-2-4","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-444","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1985-46","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-301-B","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-685","katoen","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1004","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4629","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-381-G","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1899-A-4121","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1888-A-1540","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-913","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2606","tin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-10751","hout","notenhout","ebbenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-3974","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-275-B","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16145-G","hout","mahoniehout","trijp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-279-B","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2021","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1916-5","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1515","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1974-98(R)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-3343","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1889-A-2122","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2776","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1922-14","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1978-76","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1989-186","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1888-A-1779","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4621","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1913-6(R)","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2412-A","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2139","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2188","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-3997","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-691","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1886-A-644","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-552","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2186","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1970","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-898","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1551-A","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2039","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-VII-C","lood","glas-in-lood","grisailleverf","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1888-A-1535","krijt","perkament",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-4031","grafiet","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1972-37","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1971-55","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-528","linnen","kant (materiaal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-3338","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-439","hout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-254","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1888-A-1809","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1888-A-1811X(R)","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4630","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-936","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-260-D","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-375-D","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1950-82","waterverf","dekverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-524","batist","kant (materiaal)","parelmoer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1888-A-1543","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1881-A-127","houtskool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1044","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1904-2","waterverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-16145-A","hout","mahoniehout","trijp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2624-A","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-CXXI","glas","lood","glas-in-lood","grisailleverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2401-D","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1895-A-3089(R)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-687","katoen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-477-H","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1975-56-H","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-1978-521-A","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1569","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2143","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1745","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-220","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1982-44","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-3946","brons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4639","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1887-A-1149","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-941","karton","fotodrager",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-480-H","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1951","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-214-H-1830","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1955-138","krijt","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1529-A","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-442","krijt","geprepareerd papier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-3","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-909","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1980-5","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-596","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-CLXIII-F","glas-in-lood","lood","grisailleverf","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1895-A-3114","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-1905-212","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-412","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1879-A-11","krijt","perkament",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-497-H","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-3144-2","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1620","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1975-50A-H-502","was",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2524","pijpaarde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1941-13(V)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-950","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1982-53","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-309-B","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1948-488","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-983","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4624","perkament","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-BR-J-321-H-2","linnen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-492-H","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1879-A-61","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2516-B","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1001","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1632","tin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-20","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1984","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-215-H-1088","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1978-61-H-2269","tin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2173","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1965-174","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-8521","glas-in-lood","zilvergeel","grisailleverf","glas","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1948-101","waterverf","gouache (waterverf)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2345-E","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1891-A-2420","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-411","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2286","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-22(V)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1894-A-3024","inkt","waterverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1224","koper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-292-H","lood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1900-A-4460","krijt","geprepareerd papier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-638-A","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-276","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-VG-1-3958","metaal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-4019","perkament","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2345-D","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2412-B","steengoed","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1146","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2505","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1979-484-H","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1386","groen glas","kurk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1902-A-4623","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1900-A-4452","krijt","geprepareerd papier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2624-P","faience",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-NM-11958","hout","notenhout","eikenhout","ebbenhout",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2456","porselein","steengoed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-445","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1926-14","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-28","krijt","perkament",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1041","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1046","fotodrager","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1071","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1934-4","olieverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1872-C","groen glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-2624-I","porselein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1421","zilver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-119","tin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NG-1980-27-H-1721","glas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BK-CXXVII","glas","lood","glas-in-lood","grisailleverf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-959","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1903-A-4783","potlood","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1077","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1070","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1035(V)","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1071","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-1994-1","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-1994-6","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1038","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1054","dekverf","grafiet","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1970-42","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1032","waterverf","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3576","waterverf","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1940-102","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1049","waterverf","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1074","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1928-5","grafiet","waterverf","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-1994-4","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1062","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1046","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1056(R)","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1536","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1087","geprepareerd papier","dekverf","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1055(R)","waterverf","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1031","waterverf","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1039","waterverf","inkt","potlood","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3577","waterverf","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1073","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1041(R)","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1137(R)","krijt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1063","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1047","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1056(V)","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1058","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1898-A-3572","waterverf","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1076","grafiet","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1068","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1034","waterverf","grafiet","inkt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1078","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1540","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-1940-101","potlood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-T-00-1044","inkt","grafiet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RP-F-00-1535","barietpapier","karton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
